who,problem,when,problem_len,input_len,output_len,diff,result
FBI,C,2024-05-26 19:32:00,133,64,14,1,0
FBI,C,2024-05-26 22:58:00,133,64,14,1,1
FBI,D,2024-05-27 00:12:00,60,60,56,1,0
FBI,D,2024-05-27 00:14:00,60,60,56,1,1
FBI,E,2024-05-27 09:09:00,238,45,215,2,0
FCY_2024,C,2024-05-26 18:20:00,133,64,14,1,0
FCY_2024,C,2024-05-26 18:20:00,133,64,14,1,0
FCY_2024,C,2024-05-26 18:24:00,133,64,14,1,1
FCY_2024,C,2024-05-26 18:24:00,133,64,14,1,1
FCY_2024,C,2024-05-26 18:24:00,133,64,14,1,1
FCY_2024,D,2024-05-26 18:56:00,60,60,56,1,1
FCY_2024,D,2024-05-26 18:56:00,60,60,56,1,1
FFFishmaker,A,2024-05-27 12:40:00,66,35,38,0,1
FFFishmaker,B,2024-05-27 12:43:00,67,38,37,0,0
FFFishmaker,B,2024-05-27 12:45:00,67,38,37,0,0
FFFishmaker,B,2024-05-28 12:06:00,67,38,37,0,0
FFFishmaker,B,2024-05-28 12:08:00,67,38,37,0,1
FFFishmaker,C,2024-05-28 12:21:00,133,64,14,1,0
FFFishmaker,C,2024-05-28 12:28:00,133,64,14,1,0
FFFishmaker,C,2024-05-28 12:28:00,133,64,14,1,0
FFFishmaker,C,2024-05-28 12:29:00,133,64,14,1,1
FIMUNI,A,2024-05-26 18:21:00,66,35,38,0,1
FIMUNI,A,2024-05-26 18:21:00,66,35,38,0,1
FIMUNI,A,2024-05-26 18:21:00,66,35,38,0,1
FIMUNI,B,2024-05-26 19:21:00,67,38,37,0,1
FIMUNI,B,2024-05-26 19:21:00,67,38,37,0,1
FO7,B,2024-05-26 18:20:00,67,38,37,0,0
FO7,B,2024-05-26 18:20:00,67,38,37,0,0
FO7,B,2024-05-26 18:22:00,67,38,37,0,0
FO7,B,2024-05-26 18:22:00,67,38,37,0,0
FO7,B,2024-05-26 18:22:00,67,38,37,0,0
FO7,B,2024-05-26 18:22:00,67,38,37,0,0
FO7,B,2024-05-26 18:23:00,67,38,37,0,0
FO7,B,2024-05-26 18:23:00,67,38,37,0,0
FO7,B,2024-05-26 18:23:00,67,38,37,0,0
FO7,B,2024-05-26 19:06:00,67,38,37,0,1
FO7,B,2024-05-26 19:06:00,67,38,37,0,1
FR8,B,2024-05-28 10:48:00,67,38,37,0,0
FR8,B,2024-05-28 10:49:00,67,38,37,0,0
FR8,B,2024-05-28 10:51:00,67,38,37,0,0
FR8,B,2024-05-28 10:52:00,67,38,37,0,1
FR8,B,2024-05-28 10:52:00,67,38,37,0,1
FREINDLYFIRE,B,2024-05-26 18:46:00,67,38,37,0,0
FREINDLYFIRE,B,2024-05-26 18:46:00,67,38,37,0,0
FREINDLYFIRE,B,2024-05-26 18:57:00,67,38,37,0,1
FREINDLYFIRE,B,2024-05-26 18:57:00,67,38,37,0,1
FRyanS,A,2024-05-27 15:13:00,66,35,38,0,1
FRyanS,B,2024-05-28 16:48:00,67,38,37,0,0
FXLY_awa,B,2024-05-26 19:04:00,67,38,37,0,1
FXLY_awa,B,2024-05-26 19:04:00,67,38,37,0,1
FXLY_awa,C,2024-05-27 09:03:00,133,64,14,1,0
FXLY_awa,C,2024-05-27 09:06:00,133,64,14,1,0
FXLY_awa,C,2024-05-27 09:08:00,133,64,14,1,0
FXLY_awa,C,2024-05-27 09:16:00,133,64,14,1,1
FXLY_awa,C,2024-05-27 09:16:00,133,64,14,1,0
FXLY_awa,D,2024-05-27 10:05:00,60,60,56,1,0
FXLY_awa,D,2024-05-27 10:45:00,60,60,56,1,1
FXLY_awa,D,2024-05-27 10:45:00,60,60,56,1,1
FXY_AC,A,2024-05-27 08:13:00,66,35,38,0,1
FXY_AC,A,2024-05-27 08:17:00,66,35,38,0,1
FZhao,B,2024-05-26 19:11:00,67,38,37,0,0
FZhao,B,2024-05-26 19:11:00,67,38,37,0,0
FZhao,B,2024-05-26 19:26:00,67,38,37,0,0
FZhao,B,2024-05-26 19:26:00,67,38,37,0,0
FacuC,A,2024-05-29 01:10:00,66,35,38,0,0
FacuC,A,2024-05-29 01:16:00,66,35,38,0,1
FadyyOsama287,C,2024-05-26 20:06:00,133,64,14,1,1
FadyyOsama287,B,2024-05-27 18:44:00,67,38,37,0,0
FadyyOsama287,B,2024-05-27 18:45:00,67,38,37,0,0
FadyyOsama287,A,2024-05-27 18:47:00,66,35,38,0,1
FadyyOsama287,B,2024-05-27 18:47:00,67,38,37,0,1
FadyyOsama287,B,2024-05-28 13:18:00,67,38,37,0,0
FadyyOsama287,B,2024-05-28 13:18:00,67,38,37,0,0
Fahim106194,B,2024-05-28 00:12:00,67,38,37,0,0
Fahim106194,B,2024-05-28 00:30:00,67,38,37,0,0
Fahim106194,B,2024-05-28 02:43:00,67,38,37,0,0
Fahim190041135,B,2024-05-27 19:36:00,67,38,37,0,0
Fahim190041135,A,2024-05-28 19:13:00,66,35,38,0,0
FahimAdib,B,2024-05-26 18:35:00,67,38,37,0,1
FahimAdib,B,2024-05-26 18:35:00,67,38,37,0,1
FahimMonaimNouman,A,2024-05-26 18:17:00,66,35,38,0,0
FahimMonaimNouman,A,2024-05-26 18:33:00,66,35,38,0,1
FahimMonaimNouman,A,2024-05-26 18:33:00,66,35,38,0,1
FahimMonaimNouman,B,2024-05-26 18:54:00,67,38,37,0,1
FahimMonaimNouman,B,2024-05-26 18:54:00,67,38,37,0,1
FahimMonaimNouman,C,2024-05-26 19:17:00,133,64,14,1,0
FahimMonaimNouman,C,2024-05-26 19:17:00,133,64,14,1,0
FahimMonaimNouman,C,2024-05-26 19:34:00,133,64,14,1,0
FahimR,B,2024-05-26 18:17:00,67,38,37,0,0
FahimR,B,2024-05-26 18:18:00,67,38,37,0,0
FahimR,B,2024-05-26 18:20:00,67,38,37,0,0
FahimR,B,2024-05-26 18:20:00,67,38,37,0,0
FahimR,B,2024-05-26 18:23:00,67,38,37,0,0
FahimR,B,2024-05-26 18:23:00,67,38,37,0,0
FahimR,B,2024-05-26 18:23:00,67,38,37,0,0
FahimR,B,2024-05-26 18:24:00,67,38,37,0,0
FahimR,B,2024-05-26 18:24:00,67,38,37,0,0
FahimR,B,2024-05-26 18:24:00,67,38,37,0,0
FahimR,B,2024-05-26 18:24:00,67,38,37,0,0
FahimR,B,2024-05-26 18:24:00,67,38,37,0,0
FahimR,B,2024-05-26 18:25:00,67,38,37,0,0
FahimR,B,2024-05-26 18:25:00,67,38,37,0,0
FahimR,B,2024-05-26 18:25:00,67,38,37,0,0
FahimR,B,2024-05-26 18:25:00,67,38,37,0,0
FahimR,B,2024-05-26 18:25:00,67,38,37,0,0
FahimR,B,2024-05-26 18:34:00,67,38,37,0,0
FahimR,B,2024-05-26 18:34:00,67,38,37,0,0
FahimR,B,2024-05-26 18:38:00,67,38,37,0,0
FahimR,B,2024-05-26 18:38:00,67,38,37,0,0
FahimR,B,2024-05-26 19:05:00,67,38,37,0,1
FahimR,B,2024-05-26 19:05:00,67,38,37,0,1
Fahriddin,C,2024-05-26 19:10:00,133,64,14,1,0
Fahriddin,C,2024-05-26 19:10:00,133,64,14,1,0
Fahriddin,C,2024-05-26 19:18:00,133,64,14,1,0
Fahriddin,C,2024-05-26 19:18:00,133,64,14,1,0
Fahriddin,C,2024-05-26 19:21:00,133,64,14,1,0
Fahriddin,C,2024-05-26 19:21:00,133,64,14,1,0
Fahriddin,C,2024-05-26 19:23:00,133,64,14,1,0
Fahriddin,C,2024-05-26 19:23:00,133,64,14,1,0
Fail_2,A,2024-05-26 20:22:00,66,35,38,0,1
Fail_2,B,2024-05-28 11:19:00,67,38,37,0,0
Fail_2,B,2024-05-28 17:57:00,67,38,37,0,0
Fail_2,B,2024-05-29 07:12:00,67,38,37,0,0
Fail_2,B,2024-05-29 07:12:00,67,38,37,0,0
Failureman,B,2024-05-26 18:38:00,67,38,37,0,0
Failureman,B,2024-05-26 18:38:00,67,38,37,0,0
Failureman,B,2024-05-26 18:44:00,67,38,37,0,0
Failureman,B,2024-05-26 18:44:00,67,38,37,0,0
Failureman,B,2024-05-26 18:47:00,67,38,37,0,0
Failureman,B,2024-05-26 18:47:00,67,38,37,0,0
Failureman,B,2024-05-26 18:58:00,67,38,37,0,1
Failureman,B,2024-05-26 18:58:00,67,38,37,0,1
Faiz16Ahmad,A,2024-05-27 08:34:00,66,35,38,0,1
Faiz16Ahmad,B,2024-05-27 11:00:00,67,38,37,0,1
Faiz_07_12,B,2024-05-26 18:27:00,67,38,37,0,0
Faiz_07_12,B,2024-05-26 18:27:00,67,38,37,0,0
Faiz_07_12,B,2024-05-26 18:27:00,67,38,37,0,0
Faiz_07_12,B,2024-05-26 18:27:00,67,38,37,0,0
Faiz_07_12,B,2024-05-26 18:28:00,67,38,37,0,0
Faiz_07_12,B,2024-05-26 18:28:00,67,38,37,0,0
Faiz_07_12,B,2024-05-26 18:28:00,67,38,37,0,0
Faiz_07_12,B,2024-05-26 18:28:00,67,38,37,0,0
Faiz_07_12,B,2024-05-26 18:30:00,67,38,37,0,0
Faiz_07_12,B,2024-05-26 18:30:00,67,38,37,0,0
Faiz_07_12,B,2024-05-26 18:30:00,67,38,37,0,0
Faiz_07_12,B,2024-05-26 18:31:00,67,38,37,0,1
Faiz_07_12,B,2024-05-26 18:31:00,67,38,37,0,1
Fakesarthak,B,2024-05-26 18:20:00,67,38,37,0,1
Fakesarthak,B,2024-05-26 18:20:00,67,38,37,0,1
Fakesarthak,B,2024-05-26 18:20:00,67,38,37,0,1
Falcon__,C,2024-05-26 18:26:00,133,64,14,1,1
Falcon__,C,2024-05-26 18:26:00,133,64,14,1,1
Falcon__,C,2024-05-26 18:26:00,133,64,14,1,1
Falcon__,C,2024-05-26 18:26:00,133,64,14,1,1
Falcon__,B,2024-05-26 18:44:00,67,38,37,0,0
Falcon__,B,2024-05-26 18:44:00,67,38,37,0,0
Falcon__,B,2024-05-26 18:59:00,67,38,37,0,1
Falcon__,B,2024-05-26 18:59:00,67,38,37,0,1
Falcon__,B,2024-05-26 18:59:00,67,38,37,0,1
Falcon__,D,2024-05-27 15:42:00,60,60,56,1,0
Falcon__,D,2024-05-27 15:44:00,60,60,56,1,0
Falcon__,D,2024-05-27 15:45:00,60,60,56,1,0
Falcon__,D,2024-05-27 15:46:00,60,60,56,1,1
Falcon__,D,2024-05-27 15:46:00,60,60,56,1,0
Falguni_Arna,B,2024-05-26 19:26:00,67,38,37,0,1
Falguni_Arna,B,2024-05-26 19:26:00,67,38,37,0,1
Fallout3691,B,2024-05-27 19:12:00,67,38,37,0,1
Fallout3691,A,2024-05-27 19:12:00,66,35,38,0,1
FanJue,C,2024-05-26 18:21:00,133,64,14,1,1
FanJue,C,2024-05-26 18:21:00,133,64,14,1,1
FanJue,C,2024-05-26 18:21:00,133,64,14,1,1
FanJue,D,2024-05-26 19:57:00,60,60,56,1,0
FanJue,D,2024-05-26 20:03:00,60,60,56,1,1
Fananan,A,2024-05-28 15:57:00,66,35,38,0,0
Fananan,A,2024-05-28 16:04:00,66,35,38,0,1
FangYifan,C,2024-05-26 19:18:00,133,64,14,1,0
FangYifan,C,2024-05-26 19:18:00,133,64,14,1,0
FangYifan,C,2024-05-26 19:21:00,133,64,14,1,1
FangYifan,C,2024-05-26 19:21:00,133,64,14,1,1
FangYifan,C,2024-05-27 10:59:00,133,64,14,1,1
FangYifan,C,2024-05-27 12:04:00,133,64,14,1,1
FaresMagd,B,2024-05-26 18:52:00,67,38,37,0,1
FaresMagd,B,2024-05-26 18:52:00,67,38,37,0,1
Farhan_Nasif_Nizami,A,2024-05-27 20:11:00,66,35,38,0,0
Farhan_Nasif_Nizami,A,2024-05-27 20:14:00,66,35,38,0,1
Farhan_Nasif_Nizami,B,2024-05-28 00:17:00,67,38,37,0,0
Farhan_Nasif_Nizami,B,2024-05-28 00:21:00,67,38,37,0,1
Farid22807,C,2024-05-26 18:24:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:24:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:24:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:24:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:24:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:26:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:26:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:26:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:26:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:27:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:27:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:27:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:27:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:30:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:30:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:30:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:30:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:32:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:32:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:36:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:36:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:36:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:36:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:37:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:37:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:41:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:41:00,133,64,14,1,0
Farid22807,C,2024-05-26 18:41:00,133,64,14,1,0
Farmer_D,C,2024-05-27 03:22:00,133,64,14,1,0
Farmer_D,C,2024-05-27 03:23:00,133,64,14,1,1
FaroukM,A,2024-05-27 13:14:00,66,35,38,0,0
FaroukM,A,2024-05-27 13:19:00,66,35,38,0,1
FaroukM,B,2024-05-27 15:32:00,67,38,37,0,1
Farzana_30,A,2024-05-26 20:29:00,66,35,38,0,0
Farzana_30,A,2024-05-26 20:31:00,66,35,38,0,1
Farzana_30,B,2024-05-27 10:13:00,67,38,37,0,0
Farzana_30,B,2024-05-27 10:15:00,67,38,37,0,0
Farzana_30,B,2024-05-27 12:21:00,67,38,37,0,0
Farzana_30,B,2024-05-27 12:32:00,67,38,37,0,0
Farzana_30,B,2024-05-27 17:27:00,67,38,37,0,1
Fatem_Samy,A,2024-05-28 02:03:00,66,35,38,0,0
Fatem_Samy,A,2024-05-28 02:06:00,66,35,38,0,1
Fatem_Samy,B,2024-05-28 02:49:00,67,38,37,0,0
Fatem_Samy,B,2024-05-28 21:06:00,67,38,37,0,0
Fatem_Samy,B,2024-05-28 21:07:00,67,38,37,0,0
Fatem_Samy,B,2024-05-28 21:11:00,67,38,37,0,1
Fathy0,B,2024-05-26 18:54:00,67,38,37,0,1
Fathy0,B,2024-05-26 18:54:00,67,38,37,0,1
FatihCihan,B,2024-05-26 18:32:00,67,38,37,0,0
FatihCihan,B,2024-05-26 18:32:00,67,38,37,0,0
FatihCihan,B,2024-05-26 18:32:00,67,38,37,0,0
FatihCihan,B,2024-05-26 18:32:00,67,38,37,0,0
FatihCihan,B,2024-05-26 18:36:00,67,38,37,0,0
FatihCihan,B,2024-05-26 18:36:00,67,38,37,0,0
FatihCihan,B,2024-05-26 18:44:00,67,38,37,0,1
FatihCihan,B,2024-05-26 18:44:00,67,38,37,0,1
FatihCihan,C,2024-05-26 19:12:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:12:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:16:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:16:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:19:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:19:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:20:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:20:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:21:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:21:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:22:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:22:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:23:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:23:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:24:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:24:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:24:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:24:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:25:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:25:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:28:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:28:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:29:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:29:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:30:00,133,64,14,1,0
FatihCihan,C,2024-05-26 19:31:00,133,64,14,1,1
Fatima_Almahameed,B,2024-05-26 18:48:00,67,38,37,0,0
Fatima_Almahameed,B,2024-05-26 18:48:00,67,38,37,0,0
Fatima_Almahameed,B,2024-05-26 20:00:00,67,38,37,0,0
Fatima_Almahameed,B,2024-05-26 20:01:00,67,38,37,0,0
Fatima_Almahameed,B,2024-05-26 20:01:00,67,38,37,0,0
FattyPenguin,E,2024-05-26 23:16:00,238,45,215,2,0
FattyPenguin,E,2024-05-26 23:18:00,238,45,215,2,0
FattyPenguin,E,2024-05-26 23:21:00,238,45,215,2,0
FattyPenguin,E,2024-05-26 23:27:00,238,45,215,2,0
FattyPenguin,E,2024-05-26 23:42:00,238,45,215,2,0
FattyPenguin,E,2024-05-26 23:43:00,238,45,215,2,0
FattyPenguin,E,2024-05-26 23:52:00,238,45,215,2,1
Favo02,B,2024-05-26 18:45:00,67,38,37,0,1
Favo02,B,2024-05-26 18:45:00,67,38,37,0,1
Favo02,C,2024-05-26 18:53:00,133,64,14,1,0
Favo02,C,2024-05-26 18:53:00,133,64,14,1,0
Favo02,C,2024-05-26 19:22:00,133,64,14,1,0
Favo02,C,2024-05-26 19:22:00,133,64,14,1,0
Favo02,C,2024-05-26 19:22:00,133,64,14,1,0
Favo02,C,2024-05-26 19:22:00,133,64,14,1,0
FedeNQ,C,2024-05-27 16:36:00,133,64,14,1,0
FedeNQ,C,2024-05-27 16:38:00,133,64,14,1,0
FedeNQ,C,2024-05-27 16:38:00,133,64,14,1,0
FedeNQ,C,2024-05-27 16:41:00,133,64,14,1,0
FedeNQ,C,2024-05-27 16:43:00,133,64,14,1,0
FedeNQ,C,2024-05-27 16:46:00,133,64,14,1,0
FedeNQ,C,2024-05-27 16:50:00,133,64,14,1,0
FedeNQ,C,2024-05-27 16:50:00,133,64,14,1,0
FedeNQ,C,2024-05-27 16:51:00,133,64,14,1,0
FedeNQ,C,2024-05-27 16:59:00,133,64,14,1,1
FedeNQ,C,2024-05-27 16:59:00,133,64,14,1,0
FelixDzerzhinsky,B,2024-05-26 18:31:00,67,38,37,0,0
FelixDzerzhinsky,B,2024-05-26 18:31:00,67,38,37,0,0
FelixDzerzhinsky,B,2024-05-26 18:32:00,67,38,37,0,0
FelixDzerzhinsky,B,2024-05-26 18:32:00,67,38,37,0,0
FengFengFengFeng,B,2024-05-26 19:01:00,67,38,37,0,0
FengFengFengFeng,B,2024-05-26 19:01:00,67,38,37,0,0
FengFengFengFeng,B,2024-05-26 19:04:00,67,38,37,0,0
FengFengFengFeng,B,2024-05-26 19:04:00,67,38,37,0,0
FengFengFengFeng,B,2024-05-26 19:06:00,67,38,37,0,0
FengFengFengFeng,B,2024-05-26 19:06:00,67,38,37,0,0
FengFengFengFeng,B,2024-05-26 19:08:00,67,38,37,0,1
FengFengFengFeng,B,2024-05-26 19:08:00,67,38,37,0,1
FengZiShang,C,2024-05-26 19:19:00,133,64,14,1,0
FengZiShang,C,2024-05-26 19:19:00,133,64,14,1,0
FengZiShang,C,2024-05-26 19:28:00,133,64,14,1,0
FengZiShang,C,2024-05-26 19:28:00,133,64,14,1,0
Fenrir.#,A,2024-05-27 09:15:00,66,35,38,0,1
Fenrir.#,B,2024-05-27 09:27:00,67,38,37,0,0
Fenrir.#,B,2024-05-27 10:05:00,67,38,37,0,0
Fenrir.#,B,2024-05-27 10:10:00,67,38,37,0,0
Fenrir.#,B,2024-05-27 10:22:00,67,38,37,0,0
Feras.Nassar,A,2024-05-26 18:24:00,66,35,38,0,0
Feras.Nassar,A,2024-05-26 18:24:00,66,35,38,0,0
Feras.Nassar,A,2024-05-26 18:24:00,66,35,38,0,0
Feras.Nassar,A,2024-05-26 18:24:00,66,35,38,0,0
Feras.Nassar,A,2024-05-26 18:24:00,66,35,38,0,0
Feras.Nassar,A,2024-05-26 18:25:00,66,35,38,0,1
Feras.Nassar,A,2024-05-26 18:25:00,66,35,38,0,0
Feras.Nassar,A,2024-05-26 18:25:00,66,35,38,0,1
Feras.Nassar,A,2024-05-26 18:25:00,66,35,38,0,0
Feras.Nassar,A,2024-05-26 18:25:00,66,35,38,0,1
Feras.Nassar,A,2024-05-26 18:25:00,66,35,38,0,0
Feras.Nassar,A,2024-05-26 18:25:00,66,35,38,0,0
Feras.Nassar,A,2024-05-26 18:25:00,66,35,38,0,1
Feras.Nassar,A,2024-05-26 18:25:00,66,35,38,0,0
Feras.Nassar,B,2024-05-27 08:38:00,67,38,37,0,0
Feras.Nassar,B,2024-05-27 08:46:00,67,38,37,0,0
Feras.Nassar,B,2024-05-27 08:48:00,67,38,37,0,0
Feras.Nassar,B,2024-05-27 09:07:00,67,38,37,0,0
Ferrriccc,D,2024-05-26 20:10:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:13:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:14:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:16:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:16:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:18:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:30:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:30:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:37:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:38:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:39:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:47:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 20:52:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 21:01:00,60,60,56,1,1
Ferrriccc,D,2024-05-26 22:06:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 22:08:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 22:09:00,60,60,56,1,0
Ferrriccc,D,2024-05-26 22:09:00,60,60,56,1,1
Ferrriccc,D,2024-05-26 22:11:00,60,60,56,1,1
Ferrriccc,D,2024-05-26 22:12:00,60,60,56,1,1
Ferrriccc,C,2024-05-27 12:13:00,133,64,14,1,1
Ferrriccc,B,2024-05-27 12:49:00,67,38,37,0,1
Ferrriccc,A,2024-05-27 12:53:00,66,35,38,0,1
Fesdrer,C,2024-05-27 10:56:00,133,64,14,1,1
Fesdrer,A,2024-05-27 10:57:00,66,35,38,0,1
Fesdrer,B,2024-05-27 11:00:00,67,38,37,0,1
Fesdrer,D,2024-05-27 11:50:00,60,60,56,1,1
Fesdrer#,A,2024-05-27 09:47:00,66,35,38,0,1
Fesdrer#,B,2024-05-27 10:00:00,67,38,37,0,1
Fesdrer#,C,2024-05-27 10:51:00,133,64,14,1,0
Fesdrer#,C,2024-05-27 10:54:00,133,64,14,1,1
Fiaze_SHU,A,2024-05-26 22:40:00,66,35,38,0,1
Fiaze_SHU,B,2024-05-27 11:59:00,67,38,37,0,1
FierteDeCeylan,C,2024-05-26 18:52:00,133,64,14,1,1
FierteDeCeylan,C,2024-05-26 18:52:00,133,64,14,1,1
FierteDeCeylan,D,2024-05-26 22:06:00,60,60,56,1,1
Fighoh,B,2024-05-27 05:01:00,67,38,37,0,1
Fighoh,C,2024-05-27 05:20:00,133,64,14,1,0
Fighoh,C,2024-05-27 05:22:00,133,64,14,1,1
Fighoh,D,2024-05-27 05:50:00,60,60,56,1,0
Fighoh,D,2024-05-27 05:54:00,60,60,56,1,0
Fighoh,D,2024-05-27 05:55:00,60,60,56,1,0
Fighoh,D,2024-05-27 05:56:00,60,60,56,1,0
Fighoh,D,2024-05-27 05:59:00,60,60,56,1,0
Fighoh,D,2024-05-27 05:59:00,60,60,56,1,0
Fighoh,D,2024-05-27 06:00:00,60,60,56,1,0
Fighoh,D,2024-05-27 06:01:00,60,60,56,1,0
Fighoh,D,2024-05-27 06:05:00,60,60,56,1,0
Fighoh,D,2024-05-27 06:06:00,60,60,56,1,0
Fighoh,D,2024-05-27 06:07:00,60,60,56,1,1
Fighter_sky,A,2024-05-28 15:55:00,66,35,38,0,1
Fighter_sky,B,2024-05-28 16:21:00,67,38,37,0,1
Fighter_sky,B,2024-05-28 16:21:00,67,38,37,0,1
FilipBa2,A,2024-05-26 19:04:00,66,35,38,0,0
FilipBa2,A,2024-05-26 19:04:00,66,35,38,0,0
FilipBa2,A,2024-05-26 19:07:00,66,35,38,0,1
FilipBa2,A,2024-05-26 19:07:00,66,35,38,0,1
Filipe9,B,2024-05-26 20:28:00,67,38,37,0,0
Filipe9,B,2024-05-26 20:40:00,67,38,37,0,0
Filpe,B,2024-05-26 21:19:00,67,38,37,0,0
Filpe,B,2024-05-26 21:22:00,67,38,37,0,0
Filpe,B,2024-05-26 21:23:00,67,38,37,0,1
Filpe,B,2024-05-26 21:25:00,67,38,37,0,1
Filpe,A,2024-05-26 21:26:00,66,35,38,0,1
Filpe,B,2024-05-26 22:12:00,67,38,37,0,1
Finger_Shine,A,2024-05-27 06:53:00,66,35,38,0,0
Finger_Shine,A,2024-05-27 06:58:00,66,35,38,0,1
Finger_Shine,B,2024-05-27 11:30:00,67,38,37,0,0
Finger_Shine,B,2024-05-27 11:34:00,67,38,37,0,1
Firas_Briki,C,2024-05-27 14:13:00,133,64,14,1,0
Firas_Briki,C,2024-05-27 15:26:00,133,64,14,1,1
Firo_SF,B,2024-05-26 18:17:00,67,38,37,0,1
Firo_SF,C,2024-05-26 18:57:00,133,64,14,1,0
Firo_SF,C,2024-05-26 18:57:00,133,64,14,1,0
Firo_SF,C,2024-05-26 19:02:00,133,64,14,1,0
Firo_SF,C,2024-05-26 19:02:00,133,64,14,1,0
Firo_SF,C,2024-05-26 19:03:00,133,64,14,1,0
Firo_SF,C,2024-05-26 19:03:00,133,64,14,1,0
Firo_SF,C,2024-05-26 19:08:00,133,64,14,1,1
Firo_SF,C,2024-05-26 19:08:00,133,64,14,1,1
Firoz_587,C,2024-05-26 18:24:00,133,64,14,1,0
Firoz_587,C,2024-05-26 18:24:00,133,64,14,1,0
Firoz_587,C,2024-05-26 18:24:00,133,64,14,1,0
Firoz_587,C,2024-05-26 18:24:00,133,64,14,1,0
Firoz_587,C,2024-05-26 18:24:00,133,64,14,1,0
Firoz_587,C,2024-05-26 19:05:00,133,64,14,1,0
Firoz_587,C,2024-05-26 19:05:00,133,64,14,1,0
FirstException,B,2024-05-26 18:32:00,67,38,37,0,0
FirstException,B,2024-05-26 18:32:00,67,38,37,0,0
FirstException,B,2024-05-26 18:34:00,67,38,37,0,0
FirstException,B,2024-05-26 18:34:00,67,38,37,0,0
FirstException,B,2024-05-26 18:44:00,67,38,37,0,1
FirstException,B,2024-05-26 18:44:00,67,38,37,0,1
Flagsmasher24,B,2024-05-26 18:26:00,67,38,37,0,0
Flagsmasher24,B,2024-05-26 18:26:00,67,38,37,0,0
